,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
50,荒井東２丁目,2,7,3,9,4,4,3,5,5,2,8,1,6,4,4,5,1,6,1,2,1,1,3,1,4,1,4,3,4,5,6,6,7,6,4,9,8,8,3,7,8,4,5,10,8,4,4,2,4,5,5,4,4,4,3,7,4,4,5,3,2,5,7,6,4,13,4,12,8,12,9,17,7,4,3,7,10,4,7,3,4,3,7,4,4,2,3,1,3,2,1,4,1,0,2,0,0,0,0,0,0,25,19,23,15,10,17,29,35,35,19,20,23,24,49,40,31,22,11,8
51,荒井南,7,23,26,33,22,34,24,18,16,17,8,7,9,2,5,3,5,4,2,4,2,3,4,2,1,2,1,4,3,1,9,9,17,16,22,20,20,22,21,16,32,22,23,15,8,12,14,8,9,14,4,2,9,1,2,9,5,4,2,5,4,7,4,6,3,8,4,4,4,7,8,8,3,4,2,5,4,3,3,3,2,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111,109,31,18,12,11,73,99,100,57,18,25,24,27,25,18,5,2,1
59,荒浜,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2,2,1,0,0,0,1,1,2,4,1,3,2,3,1,1,3,1,1,1,0,2,1,1,1,1,4,0,2,0,0,1,3,1,1,2,4,1,0,2,1,3,5,4,1,3,1,3,2,3,4,1,3,1,2,3,1,0,1,2,1,2,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,5,8,10,7,5,7,6,9,14,12,11,7,4,5,0
60,荒浜新２丁目,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,荒町,1,2,1,3,3,2,2,0,2,1,4,4,1,2,4,4,2,4,7,4,11,10,11,12,9,9,8,7,11,11,14,8,5,4,8,7,8,13,3,4,7,10,8,4,7,6,5,9,9,8,5,6,11,5,3,8,5,10,6,6,7,5,0,4,6,3,4,2,5,8,5,7,8,3,4,3,3,5,5,0,0,3,2,1,3,3,1,1,0,2,0,2,0,0,0,0,1,1,0,0,0,10,7,15,21,53,46,39,35,36,37,30,35,22,22,27,16,9,7,4
65,飯田,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,5,3,2,2,3,2,4,0,0,1,1,0,0,4,1,3,4,0,2,2,1,1,1,0,0,2,0,3,1,2,1,0,4,3,0,2,0,3,0,5,3,1,3,4,4,0,4,0,0,0,1,2,0,0,2,2,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,4,2,10,11,2,12,7,5,8,8,12,12,3,4,2,3
66,伊在１丁目,4,6,2,4,1,6,2,0,3,4,4,3,7,1,6,4,8,5,5,6,3,5,4,4,4,1,6,7,1,4,4,3,5,4,10,3,6,4,4,5,3,6,5,8,6,7,9,11,5,9,7,4,7,4,5,0,3,0,3,3,3,3,2,1,3,0,2,3,1,3,3,7,4,2,1,1,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,15,21,28,20,19,26,22,28,41,27,9,12,9,17,4,1,2,1
67,伊在２丁目,4,1,7,2,5,2,3,2,5,4,2,6,2,1,4,3,2,1,4,2,10,4,2,4,7,7,13,10,7,6,7,8,7,4,6,7,13,9,9,7,9,9,8,10,7,8,10,11,10,5,8,3,6,5,7,10,6,8,8,6,5,1,2,6,7,4,6,7,5,3,3,5,3,2,2,1,1,2,2,2,1,1,0,2,2,1,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,19,16,15,12,27,43,32,45,43,44,29,38,21,25,15,8,6,10,2
68,伊在３丁目,9,3,3,3,6,1,1,2,2,8,3,2,3,3,2,0,3,4,0,0,3,2,2,6,2,7,3,3,2,6,5,2,4,6,2,5,6,3,2,5,6,9,6,4,2,3,7,5,5,6,3,6,6,2,2,3,3,4,4,5,3,2,3,3,2,1,0,0,1,1,1,2,2,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,13,7,15,21,19,21,27,26,19,19,13,3,6,4,1,0,0
69,石垣町,2,0,1,2,0,1,3,0,4,1,0,3,1,1,1,1,1,0,0,0,2,0,1,1,3,1,0,2,3,2,1,3,0,2,2,2,3,2,2,0,2,3,0,3,1,2,1,0,1,2,1,2,0,1,1,2,1,1,0,1,1,0,1,1,2,3,0,2,2,3,1,1,5,0,0,0,1,1,0,1,1,0,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,9,6,2,7,8,8,9,9,6,5,5,5,10,7,3,6,1,1
70,石名坂,5,2,7,3,2,2,2,3,3,7,4,0,6,7,4,0,3,4,3,6,8,2,7,8,8,6,5,4,11,6,6,6,9,7,6,8,10,4,12,2,6,9,4,3,5,4,11,7,6,7,16,4,12,6,6,6,6,6,6,3,7,8,5,6,6,5,5,1,10,12,6,3,4,7,2,1,1,6,3,2,3,4,1,2,4,5,2,1,1,0,2,0,0,1,0,1,1,0,0,0,0,19,17,21,16,33,32,34,36,27,35,44,27,32,33,22,13,14,9,5
71,五橋３丁目,6,12,5,11,10,8,8,8,12,6,7,5,7,4,4,6,7,7,3,6,10,7,4,6,7,4,9,3,9,12,5,7,10,13,11,11,10,15,12,13,8,17,10,11,16,16,16,12,11,14,14,13,7,12,13,17,20,12,15,15,16,13,13,9,13,13,13,10,12,7,10,12,9,6,6,2,6,5,4,2,1,1,2,0,4,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,44,42,27,29,34,37,46,61,62,69,59,79,64,55,43,19,8,4,3
72,一本杉町,10,5,10,2,11,7,6,4,4,5,11,7,8,6,9,4,6,7,9,10,4,18,16,15,12,10,10,7,15,23,8,9,14,8,11,9,13,16,21,18,8,13,14,18,14,17,12,21,16,14,21,15,14,12,13,7,20,15,9,12,14,9,14,13,8,13,7,19,14,9,9,16,18,10,6,8,7,8,6,9,11,2,5,7,11,5,6,2,4,2,3,6,2,2,0,0,1,0,0,0,0,38,26,41,36,65,65,50,77,67,80,75,63,58,62,59,38,36,19,14
74,井土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,4,1,1,3,0,1
89,今泉,1,5,1,2,6,3,4,6,2,2,5,1,5,3,5,2,1,5,0,4,2,1,1,2,1,0,2,4,0,2,2,5,3,3,3,5,4,1,6,11,4,4,11,6,3,7,1,5,3,4,6,0,4,2,2,0,3,5,2,4,2,4,2,8,3,5,5,6,5,11,8,5,4,8,4,4,6,6,8,0,1,1,4,2,2,1,2,0,2,1,1,2,1,1,0,0,0,0,0,0,0,15,17,19,12,7,8,16,27,28,20,14,14,19,32,29,24,10,6,5
90,今泉１丁目,4,1,8,3,4,11,8,12,8,8,10,15,13,11,8,13,12,11,7,9,14,16,9,6,11,8,11,3,1,9,6,4,7,5,3,13,13,7,12,5,13,17,10,9,16,19,17,17,16,23,23,13,12,10,11,11,8,10,16,16,8,7,10,12,5,8,5,11,8,18,15,16,9,11,7,9,10,15,5,11,6,2,6,10,1,3,4,5,0,3,0,1,1,0,1,1,0,0,0,0,0,20,47,57,52,56,32,25,50,65,92,69,61,42,50,58,50,25,15,4
91,今泉２丁目,3,7,8,5,12,5,11,8,11,8,4,10,3,5,9,8,8,8,8,5,6,4,10,5,7,9,3,6,8,5,7,13,13,9,10,8,11,12,11,7,11,8,16,12,11,14,11,18,17,11,16,16,10,10,9,7,9,8,12,8,10,8,10,8,11,9,7,13,13,15,13,14,7,9,10,9,13,5,7,7,8,4,6,7,6,4,1,4,3,1,1,4,0,1,1,0,0,0,0,0,0,35,43,31,37,32,31,52,49,58,71,61,44,47,57,53,41,31,13,7
92,裏柴田町,0,1,1,1,0,1,2,0,0,1,1,1,1,0,2,1,2,3,2,0,3,3,2,1,2,1,0,3,1,1,0,4,3,1,1,0,2,2,3,3,3,3,3,1,1,5,3,4,1,3,3,3,4,0,1,2,1,4,3,2,1,2,0,2,3,5,1,1,1,2,2,2,0,0,4,3,1,1,1,2,0,2,1,0,1,1,1,1,0,3,1,0,0,1,1,0,0,1,0,0,0,3,4,5,8,11,6,9,10,11,16,11,12,8,10,8,8,4,6,4
96,沖野,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,2,1,1,0,3,0,1,0,1,0
97,沖野１丁目,3,5,4,3,7,2,9,3,3,4,6,5,6,3,5,5,6,4,11,4,3,3,4,4,3,5,7,9,7,7,4,10,9,6,6,6,4,8,9,9,4,10,11,7,13,11,14,14,15,12,7,8,9,9,7,6,6,11,5,8,10,12,10,11,12,8,3,12,9,8,10,14,9,6,2,9,14,7,8,8,9,5,4,9,8,6,4,2,5,3,2,1,1,1,0,1,0,1,0,0,0,22,21,25,30,17,35,35,36,45,66,40,36,55,40,41,46,35,20,7
98,沖野２丁目,8,7,7,15,11,9,18,5,6,6,12,14,9,12,9,12,10,12,14,3,12,6,13,11,6,11,10,5,12,13,14,11,10,11,14,17,14,18,8,17,18,12,16,24,16,23,27,28,24,11,16,13,12,10,14,12,19,10,15,20,11,9,9,11,13,12,17,12,14,7,9,13,10,14,10,13,15,11,13,12,4,8,10,4,5,8,5,1,4,2,1,0,1,0,1,0,0,0,0,0,0,48,44,56,51,48,51,60,74,86,113,65,76,53,62,56,64,31,20,3
99,沖野３丁目,10,11,5,13,8,10,12,16,10,10,6,13,13,12,12,13,13,12,11,16,8,14,13,15,5,9,11,5,14,8,12,9,15,18,15,6,12,18,12,13,18,14,16,17,18,25,22,14,21,20,18,18,10,18,18,9,10,10,12,18,12,15,15,8,9,13,15,12,12,20,18,21,24,3,5,9,14,10,9,11,12,9,15,6,1,8,1,2,1,5,3,1,0,1,2,1,0,0,0,0,0,47,58,56,65,55,47,69,61,83,102,82,59,59,72,71,53,43,17,8
100,沖野４丁目,1,0,1,1,2,0,0,0,0,2,0,2,0,0,1,2,1,1,0,1,1,1,2,1,1,2,1,1,1,1,0,1,3,1,1,1,4,1,1,0,2,2,1,1,2,3,1,3,2,4,3,1,1,2,1,3,3,2,2,1,3,2,2,2,2,4,6,0,5,5,4,3,5,3,2,3,1,4,0,2,1,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,5,6,6,6,7,8,13,8,11,11,20,17,10,4,4,0
101,沖野５丁目,0,2,2,2,2,3,0,2,1,2,2,2,1,1,1,2,2,1,4,2,0,5,0,4,3,0,2,1,3,2,2,5,3,2,5,8,3,4,4,4,0,5,2,5,2,3,2,3,1,2,4,3,3,1,5,9,2,7,4,4,3,1,1,2,3,3,1,3,6,4,6,6,5,3,1,1,3,2,3,1,5,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,11,12,8,17,23,14,11,16,26,10,17,21,10,9,3,0
102,沖野６丁目,13,11,18,13,18,14,16,10,8,11,15,10,7,16,13,11,10,10,11,14,12,8,6,10,8,10,7,16,9,18,18,18,17,9,14,12,15,18,23,24,15,23,22,16,27,31,30,23,15,22,14,15,25,14,17,15,13,5,21,14,8,12,19,17,12,15,24,12,18,26,19,25,33,20,19,22,20,18,12,15,11,9,7,9,13,4,10,8,8,2,3,4,1,2,1,0,0,0,0,0,0,73,59,61,56,44,60,76,92,103,121,85,68,68,95,116,87,49,32,11
103,沖野７丁目,5,13,12,10,8,16,10,15,12,13,15,16,10,18,11,12,11,15,11,8,18,10,8,12,9,10,14,15,8,9,16,7,7,16,7,9,10,18,18,12,21,16,15,18,21,16,20,15,17,17,20,9,14,12,11,4,10,15,13,19,9,11,15,8,9,11,11,13,14,11,15,17,19,18,13,11,13,13,12,10,7,4,8,4,6,2,1,3,2,1,4,0,2,0,0,0,0,0,0,0,1,48,66,70,57,57,56,53,67,91,85,66,61,52,60,82,59,29,9,7
104,表柴田町,0,2,3,1,4,0,4,1,5,0,0,2,5,2,1,1,1,6,1,1,2,4,9,10,4,8,4,2,4,2,4,7,6,4,5,1,5,6,5,6,3,5,3,5,4,4,4,3,6,4,2,5,6,2,2,4,4,7,3,2,3,4,1,1,3,5,2,0,7,1,1,2,5,2,2,3,2,1,4,3,2,1,0,1,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,10,10,29,20,26,23,20,21,17,20,12,15,12,13,5,5,1
105,卸町１丁目,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
106,卸町２丁目,3,0,2,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,2,2,2,4,3,1,0,1,3,2,1,2,2,4,3,0,2,5,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,5,6,10,9,11,8,2,2,5,3,2,0,0,1,0
107,卸町３丁目,0,1,2,1,3,0,3,1,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,3,1,0,2,2,0,1,4,3,3,3,0,3,1,0,2,0,0,1,0,1,2,0,0,0,3,0,3,1,4,2,0,5,4,2,0,0,0,1,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,2,0,1,3,6,5,13,6,4,3,10,11,6,4,1,0
108,卸町５丁目,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
109,卸町東３丁目,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110,卸町東４丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,卸町東５丁目,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
112,かすみ町,7,5,10,12,10,8,10,5,9,6,12,13,5,12,7,3,13,3,9,11,10,15,6,8,10,8,9,4,9,11,13,12,11,6,5,3,20,9,17,12,6,13,9,16,19,18,26,15,10,11,13,13,13,19,9,8,12,12,9,6,8,16,6,10,9,4,8,13,10,11,7,6,12,7,4,7,16,10,9,8,11,9,8,1,8,4,4,6,1,3,3,0,1,0,1,0,1,0,1,0,0,44,38,49,39,49,41,47,61,63,80,67,47,49,46,36,50,37,18,7
115,霞目,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116,霞目１丁目,3,2,2,1,3,3,3,2,3,2,3,1,0,2,1,1,3,1,1,9,7,11,10,3,13,4,2,3,6,5,5,7,1,4,4,3,5,2,3,0,2,2,1,4,6,4,1,0,1,3,2,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,7,15,44,20,21,13,15,9,15,0,0,0,0,0,0,0,0
117,霞目２丁目,2,9,8,11,8,19,10,12,9,6,11,14,10,6,8,7,10,9,10,11,5,9,4,7,5,8,9,7,8,7,10,11,10,12,15,9,12,12,11,12,14,16,12,19,22,20,19,15,21,16,17,13,18,14,16,11,10,13,14,11,8,13,14,18,13,12,8,6,17,7,8,14,16,14,11,8,13,14,16,9,11,10,8,4,12,10,6,2,6,4,2,1,1,1,0,0,1,0,0,0,2,38,56,49,47,30,39,58,56,83,91,78,59,66,50,63,60,45,28,8
118,蒲町,7,8,10,9,8,11,7,12,6,10,8,9,14,21,6,2,10,7,9,10,9,11,7,9,5,12,9,7,9,11,8,10,12,14,17,9,10,13,16,7,7,12,19,13,13,16,21,18,20,22,13,13,11,10,12,8,13,10,9,11,8,11,3,11,11,13,6,11,9,11,12,12,15,8,13,8,12,8,6,4,5,7,8,5,3,4,5,1,2,2,0,1,0,0,0,0,0,0,0,0,0,42,46,58,38,41,48,61,55,64,97,59,51,44,50,60,38,28,14,1
119,蒲町東,7,6,5,1,6,4,7,6,5,7,8,8,4,8,7,8,9,8,9,7,8,18,13,11,12,7,12,9,9,7,13,5,15,10,7,6,13,4,13,9,10,11,13,9,19,22,15,18,15,21,19,16,19,11,20,6,8,7,9,10,6,8,7,7,8,7,3,7,8,9,7,3,2,2,1,3,4,3,1,0,3,0,5,3,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25,29,35,41,62,44,50,45,62,91,85,40,36,34,15,11,11,4,1
121,上飯田,0,0,0,0,0,1,0,1,0,0,2,1,1,2,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,1,1,3,2,0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,6,6,2,0,0,0,4,11,5,2,0,0,1,1,0,1,2
122,上飯田１丁目,11,6,9,7,10,10,7,10,7,12,11,8,14,5,12,13,6,10,8,8,10,17,8,11,8,8,9,6,7,14,10,11,11,6,10,11,7,8,11,15,14,16,8,25,11,15,22,12,16,23,9,15,14,9,10,18,8,13,14,9,11,7,14,2,14,10,12,14,11,13,22,8,16,16,4,11,8,9,15,8,5,10,3,6,3,6,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,43,46,50,45,54,44,48,52,74,88,57,62,48,60,66,51,27,10,2
123,上飯田２丁目,8,17,17,21,14,20,17,14,11,11,6,14,13,14,13,8,13,17,14,9,15,8,15,15,4,10,13,8,10,7,13,18,19,14,17,16,20,23,18,18,15,17,19,27,22,28,15,29,12,20,21,20,20,13,13,16,15,13,12,13,15,20,14,18,10,13,13,18,20,26,28,22,16,20,17,13,23,15,19,15,14,9,8,13,8,6,9,3,2,0,5,2,2,4,1,0,1,0,0,0,0,77,73,60,61,57,48,81,95,100,104,87,69,77,90,103,85,52,20,15
