,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
51,大沢３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,2,1,2,1,1,3,2,2,1,2,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,6,9,9
80,小角（大字計）,1,1,1,1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,3,0,2,0,1,0,2,4,4,3,1,4,3,1,2,1,2,1,1,0,4,2,3,1,1,1,4,2,0,3,3,2,1,3,1,4,3,2,1,1,1,5,5,2,1,2,1,4,4,0,5,3,2,2,4,0,1,3,0,4,2,3,2,0,3,1,1,3,1,1,4,2,2,0,0,0,0,0,0,1,0,0,0,4,2,4,3,5,16,9,8,10,10,12,10,11,16,9,12,7,11,3
81,桂１丁目,1,1,3,3,5,12,6,6,5,6,3,13,6,9,17,14,12,14,20,17,13,20,14,6,3,4,5,4,3,5,2,6,2,3,4,4,4,7,4,7,4,6,11,13,8,11,14,21,19,23,19,27,18,17,17,23,25,20,16,18,13,18,12,15,11,13,3,8,8,4,6,8,11,3,9,3,6,5,4,1,2,2,4,2,3,6,3,1,1,7,1,2,0,1,3,1,2,0,0,0,0,13,35,48,77,56,21,17,26,42,88,98,102,69,36,37,19,13,18,10
82,桂２丁目,2,3,2,7,4,4,7,1,4,6,3,3,7,5,3,4,4,9,7,5,8,8,4,4,16,3,7,5,9,10,5,6,4,5,5,7,8,5,4,6,3,3,6,7,3,4,5,8,6,6,7,7,10,15,13,14,11,17,6,19,13,23,26,17,27,15,26,18,26,22,21,12,16,11,6,11,10,13,7,8,5,7,2,5,5,4,5,3,2,0,1,1,0,2,1,1,1,0,0,0,0,18,22,21,29,40,34,25,30,22,29,52,67,106,107,66,49,24,14,7
83,桂３丁目,2,3,1,1,1,2,2,4,3,5,3,3,10,2,2,2,5,1,5,6,2,3,4,3,4,7,11,6,7,13,5,5,8,1,3,5,4,2,10,6,1,4,4,3,6,4,2,3,4,2,4,3,7,5,6,5,11,12,13,16,21,18,16,17,17,22,15,17,17,15,20,21,10,14,3,7,6,4,5,2,3,4,2,3,2,4,1,4,1,1,0,1,2,0,0,0,0,0,0,0,0,8,16,20,19,16,44,22,27,18,15,25,57,89,86,68,24,14,11,3
84,桂４丁目,1,0,2,2,2,3,2,3,1,4,2,1,2,2,5,2,5,10,5,10,4,13,9,6,6,3,3,5,5,5,4,6,3,5,6,4,2,2,5,3,3,4,5,5,3,6,3,2,4,2,5,2,6,8,11,15,9,19,26,22,19,27,17,13,14,13,13,19,11,9,11,7,12,4,5,4,2,3,3,1,2,0,0,1,3,2,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,7,13,12,32,38,21,24,16,20,17,32,91,90,65,39,13,6,9,3
108,上谷刈（大字計）,4,8,7,5,8,8,5,7,9,4,8,13,16,13,11,9,5,12,13,7,8,6,12,8,5,5,8,12,11,9,9,11,8,9,13,12,14,11,8,17,16,12,16,18,14,12,12,21,20,8,11,13,9,7,9,12,5,11,8,11,6,18,10,9,6,7,12,8,5,9,7,9,8,11,2,3,9,6,6,6,6,4,6,3,3,7,5,3,3,4,2,2,3,4,1,0,0,1,0,1,0,32,33,61,46,39,45,50,62,76,73,49,47,49,41,37,30,22,22,14
109,上谷刈１丁目,9,11,11,7,7,10,4,5,6,2,4,5,3,3,3,6,4,5,7,5,3,6,2,5,5,5,7,6,11,10,8,10,16,13,13,7,8,8,8,4,7,3,4,3,14,6,8,5,10,9,8,9,8,8,3,9,6,10,6,10,3,2,1,5,2,7,1,2,5,4,3,1,4,0,1,3,0,3,2,1,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,45,27,18,27,21,39,60,35,31,38,36,41,13,19,9,9,5,1,1
110,上谷刈２丁目,4,5,0,2,1,1,1,1,3,1,0,0,4,1,1,0,2,3,5,2,5,2,3,4,2,1,3,5,3,6,2,0,4,4,6,6,2,1,5,3,6,1,7,2,3,4,2,4,5,6,6,3,3,4,3,3,7,7,4,5,1,4,4,4,1,0,2,2,2,6,4,3,2,2,1,3,2,4,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,12,7,6,12,16,18,16,17,19,21,19,26,14,12,12,10,2,3,1
111,上谷刈３丁目,9,7,8,12,4,6,5,2,7,1,9,5,2,4,6,2,5,7,4,2,8,3,6,6,12,9,11,10,7,11,12,21,11,18,15,21,8,17,15,14,9,6,10,16,12,10,7,15,12,13,6,8,8,10,11,11,15,8,11,8,14,10,1,8,10,11,4,3,6,2,3,5,3,2,2,4,2,2,0,2,0,1,1,1,2,0,0,0,3,0,1,3,1,0,1,0,0,1,0,0,0,40,21,26,20,35,48,77,75,53,57,43,53,43,26,15,10,5,3,7
112,上谷刈４丁目,1,1,4,1,1,3,0,2,1,0,1,2,1,2,2,2,3,0,0,0,0,1,0,6,2,0,2,1,3,1,4,3,2,3,3,4,4,0,2,1,1,3,3,4,4,0,3,7,4,1,5,0,4,2,2,2,1,2,2,1,2,2,2,2,0,0,1,0,0,1,0,0,0,1,1,0,2,1,5,1,2,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,5,9,7,15,11,15,15,13,8,8,2,2,9,5,5,0
113,上谷刈５丁目,5,7,7,3,4,5,2,3,3,4,6,1,4,2,6,4,6,2,10,5,2,5,4,5,4,6,10,9,5,4,0,9,5,8,8,4,6,6,10,3,6,9,11,8,7,3,4,14,7,8,5,6,7,2,4,5,7,5,3,4,6,6,3,1,3,4,2,7,3,6,9,10,4,3,6,4,4,5,4,4,6,3,3,3,4,1,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,26,17,19,27,20,34,30,29,41,36,24,24,19,22,32,21,19,9,1
114,上谷刈６丁目,4,2,5,2,3,0,1,0,2,2,1,0,1,2,1,1,4,2,3,3,7,5,4,4,4,8,9,12,10,10,5,10,5,4,5,8,7,7,4,4,5,4,0,6,10,4,7,0,2,8,4,4,5,5,3,2,2,4,3,2,2,4,5,4,2,4,2,2,1,2,0,2,2,2,0,2,1,4,3,0,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,16,5,5,13,24,49,29,30,25,21,21,13,17,11,6,10,1,6,0
115,加茂１丁目,1,4,1,3,2,5,3,7,2,2,4,6,6,5,8,1,6,5,2,5,5,3,2,4,3,0,2,2,0,8,3,3,2,3,8,0,2,5,8,7,8,5,10,9,11,12,6,10,11,11,11,9,3,4,7,6,1,2,7,4,5,5,7,3,2,12,5,8,9,8,18,20,14,15,23,16,17,18,10,13,9,10,4,6,2,1,5,2,3,2,2,2,1,1,1,0,0,0,0,0,0,11,19,29,19,17,12,19,22,43,50,34,20,22,42,90,74,31,13,7
116,加茂２丁目,5,1,0,4,8,5,7,3,7,5,4,9,8,10,6,8,11,13,5,12,5,7,8,4,8,5,7,3,8,5,5,2,4,1,5,5,3,10,6,7,7,10,5,4,10,5,10,8,16,8,4,12,9,6,9,4,7,6,10,9,1,5,4,11,11,6,8,7,11,13,13,12,11,13,13,20,17,11,14,9,10,4,5,2,3,2,5,1,0,1,2,1,0,0,0,2,0,0,0,0,0,18,27,37,49,32,28,17,31,36,47,40,36,32,45,62,71,24,9,5
117,加茂３丁目,0,1,3,1,3,5,3,3,4,2,3,4,4,2,5,4,3,6,10,3,4,3,2,3,0,1,4,0,2,2,5,0,3,4,5,5,4,5,6,4,7,5,12,12,7,7,5,3,9,4,7,4,3,2,7,3,4,1,3,8,0,5,2,6,3,6,4,6,12,14,17,29,22,14,4,22,18,14,9,7,8,7,2,2,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8,17,18,26,12,9,17,24,43,28,23,19,16,42,86,70,20,4,2
118,加茂４丁目,1,3,2,1,0,3,1,7,3,5,3,3,5,4,2,5,4,5,4,1,2,2,3,2,1,4,1,4,1,5,4,3,4,1,4,5,4,4,6,4,4,12,7,7,9,5,10,5,8,5,11,3,4,2,4,3,2,1,6,5,0,1,0,4,5,5,4,11,8,18,18,21,22,15,8,12,22,11,7,14,8,3,2,7,3,6,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,7,19,17,19,10,15,16,23,39,33,24,17,10,46,84,66,23,9,2
119,加茂５丁目,3,1,1,2,4,3,2,5,2,1,1,1,4,2,3,2,3,3,3,1,2,3,1,2,1,2,1,2,2,3,1,2,5,1,2,5,4,3,7,4,4,5,6,7,4,6,5,6,7,9,2,4,4,0,1,1,4,5,2,3,2,5,10,3,1,5,4,8,7,16,15,11,23,17,12,11,16,8,10,4,3,5,4,1,3,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,11,13,11,12,9,10,11,23,26,33,11,15,21,40,78,49,16,5,2
120,北高森,4,4,5,9,6,11,9,19,11,15,10,17,11,15,9,7,10,8,6,5,1,2,0,4,4,3,3,6,1,7,4,4,8,6,7,6,10,9,9,11,14,12,19,16,15,12,16,9,7,7,8,8,4,5,3,4,3,2,3,5,6,4,4,1,10,1,9,12,10,7,14,19,6,2,3,5,4,4,1,1,1,0,3,2,1,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,28,65,62,36,11,20,29,45,76,51,28,17,25,39,44,15,7,7,1
121,北中山１丁目,1,4,5,3,0,7,4,4,7,2,3,3,4,8,7,1,3,8,1,1,5,3,6,4,5,5,3,3,6,1,5,6,4,7,6,5,8,7,7,13,9,7,5,6,4,7,7,6,6,11,7,8,4,2,3,2,2,7,17,11,12,12,11,15,12,9,17,16,9,13,14,11,11,3,9,8,6,5,7,9,3,4,1,2,3,0,1,1,2,4,1,0,1,0,1,0,0,0,0,0,0,13,24,25,14,23,18,28,40,31,37,24,39,62,64,48,35,13,8,3
122,北中山２丁目,5,4,3,5,6,8,3,4,5,8,8,4,4,8,6,6,11,8,8,4,4,7,1,6,7,4,5,7,11,4,7,12,5,6,7,8,6,11,9,8,11,8,8,8,13,10,11,13,13,10,2,8,7,8,8,13,8,7,5,12,5,16,9,17,21,19,14,19,25,18,16,19,14,15,6,8,13,4,8,8,4,7,2,1,2,3,5,0,1,1,0,0,1,1,0,1,0,0,0,0,0,23,28,30,37,25,31,37,42,48,57,33,45,68,95,70,41,16,10,3
123,北中山３丁目,4,1,5,4,4,2,6,4,3,3,2,3,3,2,4,4,3,4,4,9,6,8,9,8,9,6,3,11,3,4,5,7,7,5,6,9,7,5,5,8,6,6,7,4,6,6,3,5,12,10,6,5,3,3,11,11,10,5,19,9,16,12,12,8,11,15,8,15,8,8,7,9,1,3,7,2,2,5,6,4,1,4,0,0,1,2,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,18,18,14,24,40,27,30,34,29,36,28,54,59,54,27,19,6,7,1
124,北中山４丁目,6,6,5,8,6,8,4,5,9,7,10,6,9,5,4,6,5,2,7,2,4,7,6,8,13,7,7,9,6,9,14,6,8,10,9,12,13,11,9,16,9,6,10,9,10,5,8,8,11,10,9,4,7,8,8,7,11,7,11,7,8,10,9,11,12,9,12,19,12,9,10,9,11,6,2,3,3,4,4,3,4,4,3,3,1,1,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,31,33,34,22,38,38,47,61,44,42,36,43,50,61,38,17,15,5,4
125,黒松１丁目,4,4,6,2,13,7,6,7,5,6,7,11,7,4,8,9,6,9,6,11,9,6,9,14,7,11,10,11,11,4,10,9,13,11,3,10,9,5,4,11,13,8,9,10,9,11,19,8,16,19,14,13,15,15,16,9,12,5,5,13,4,13,12,11,8,5,8,4,3,13,5,7,6,2,4,3,4,0,3,4,7,1,6,5,3,4,3,6,3,2,3,3,3,0,0,1,0,0,0,0,0,29,31,37,41,45,47,46,39,49,73,73,44,48,33,24,14,22,18,10
126,黒松２丁目,4,4,1,5,1,3,5,3,7,4,6,3,9,4,8,9,10,7,3,13,4,5,6,7,2,7,4,5,8,7,6,11,12,6,10,5,8,9,12,5,10,7,8,10,8,8,9,9,9,6,11,12,14,8,15,15,9,13,4,9,5,12,15,15,14,6,9,8,10,13,11,16,9,6,4,7,8,7,4,5,5,7,6,7,7,7,1,2,10,5,3,2,2,0,0,0,0,0,1,0,0,15,22,30,42,24,31,45,39,43,41,60,50,61,46,46,31,32,25,8
127,黒松３丁目,5,2,6,5,1,8,3,7,6,3,4,4,12,6,3,5,10,9,2,11,6,9,4,4,2,4,9,6,2,6,8,1,3,4,5,4,9,6,8,2,5,4,9,10,7,7,8,10,10,11,9,15,5,12,13,10,7,9,7,9,7,14,6,8,10,6,10,5,6,9,16,9,8,7,1,3,8,6,5,7,7,5,5,5,7,5,5,0,3,3,1,1,0,1,0,3,0,0,0,0,0,19,27,29,37,25,27,21,29,35,46,54,42,45,36,41,29,29,16,6
128,向陽台１丁目,1,1,5,5,3,9,5,7,2,7,10,5,1,2,9,5,4,7,3,5,3,4,5,4,7,1,3,8,1,2,6,2,8,3,7,5,5,5,4,3,4,2,7,5,5,7,10,5,8,2,9,6,4,5,3,5,7,2,3,1,5,4,5,1,3,1,4,3,3,2,4,4,1,3,2,4,8,6,8,6,2,4,6,3,3,4,5,1,2,3,0,3,0,1,0,1,0,0,1,0,0,15,30,27,24,23,15,26,22,23,32,27,18,18,13,14,32,18,15,6
129,向陽台２丁目,1,3,3,6,5,6,4,4,2,2,6,5,6,1,7,7,9,4,6,5,5,2,9,5,5,5,2,5,4,5,7,6,2,6,3,2,8,8,11,2,7,2,6,9,6,10,2,10,10,10,8,9,6,4,11,7,5,9,6,6,7,7,7,6,5,8,8,5,4,13,9,5,7,8,4,6,6,8,6,13,9,5,7,9,11,4,6,4,3,3,2,0,0,0,0,0,0,0,0,0,0,18,18,25,31,26,21,24,31,30,42,38,33,32,38,33,39,41,20,2
130,向陽台３丁目,5,6,5,7,9,13,5,7,10,7,5,4,7,6,7,10,5,8,9,10,5,11,5,8,7,6,3,2,3,4,7,9,7,6,7,10,7,5,10,9,10,9,2,13,14,9,7,13,6,10,10,15,11,7,11,8,7,5,4,3,8,12,4,3,7,6,4,7,3,5,7,8,11,3,7,14,8,11,11,20,9,5,7,6,2,5,2,0,1,3,2,2,0,0,0,0,0,0,0,0,0,32,42,29,42,36,18,36,41,48,45,54,27,34,25,36,64,29,11,4
131,向陽台４丁目,5,4,3,2,7,10,0,8,5,7,6,3,5,5,4,2,6,1,9,5,2,5,6,3,4,7,3,7,5,3,4,0,8,6,11,8,10,7,4,12,10,12,13,9,9,8,12,10,9,16,11,13,9,10,5,12,4,6,3,5,6,4,1,3,3,8,4,8,2,6,9,4,7,12,7,7,14,11,10,1,7,9,9,7,4,11,8,6,2,2,1,1,1,2,0,0,0,0,0,0,1,21,30,23,23,20,25,29,41,53,55,48,30,17,28,39,43,36,29,6
